danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,,,,,,,,
0.528,0.981,5,-2.874,0,0.179,0.0013,0.711,0.159,0.236,150.063,trap,,,,,,,,
0.637,0.973,5,-1.545,1,0.0476,6.72E-05,0.8,0.0664,0.039,149.954,trap,,,,,,,,
0.606,0.952,7,-2.158,0,0.193,0.000474,0.0381,0.917,0.07,149.962,trap,,,,,,,,
0.448,0.988,1,-2.363,1,0.527,0.000137,0.737,0.372,0.285,154.924,trap,,,,,,,,
0.478,0.94,10,-2.208,0,0.05,0.000723,0.0107,0.141,0.477,149.956,trap,,,,,,,,
0.622,0.888,11,-6.058,0,0.108,0.000762,0.000719,0.132,0.396,150.08,trap,,,,,,,,
0.711,0.914,6,-1.493,0,0.217,0.00327,0.00791,0.519,0.237,150.006,trap,,,,,,,,
0.63,0.973,1,-0.788,1,0.114,0.00667,0.903,0.395,0.216,139.95,trap,,,,,,,,
0.747,0.939,4,-2.161,1,0.358,0.000942,0,0.338,0.171,139.974,trap,,,,,,,,
0.785,0.872,1,-3.702,1,0.12,0.00372,0.00748,0.337,0.409,150.023,trap,,,,,,,,
0.296,0.758,7,-6.285,1,0.0496,0.0972,0.015,0.112,0.0635,145.218,trap,,,,,,,,
0.335,0.963,9,0.1,1,0.412,0.00973,0.0695,0.361,0.0636,150.02,trap,,,,,,,,
0.487,0.95,1,-3.205,1,0.292,0.0285,2.60E-05,0.352,0.237,149.189,trap,,,,,,,,
0.345,0.736,5,-4.753,0,0.0449,0.114,1.88E-06,0.067,0.0387,135.272,trap,,,,,,,,
0.61,0.933,10,-3.835,1,0.0863,0.000306,0.321,0.166,0.498,140.081,trap,,,,,,,,
0.644,0.997,8,-0.826,0,0.429,0.0185,0.00178,0.138,0.315,149.978,trap,,,,,,,,
0.57,0.963,0,-2.043,1,0.132,2.04E-05,0.478,0.444,0.384,149.891,trap,,,,,,,,
0.614,0.963,5,-2.646,0,0.114,0.011,0.00324,0.186,0.349,145.11,trap,,,,,,,,
0.723,0.995,6,-1.239,0,0.329,0.00452,0.131,0.325,0.0465,149.975,trap,,,,,,,,
0.613,0.987,1,-1.682,1,0.231,0.00276,0.0167,0.931,0.496,150.077,trap,,,,,,,,
0.616,0.967,6,0.406,0,0.399,0.00188,0.714,0.101,0.227,150.094,trap,,,,,,,,
0.558,0.974,11,-2.439,0,0.136,0.000707,0.0346,0.364,0.291,149.985,trap,,,,,,,,
0.634,0.934,0,-3.572,1,0.185,0.0034,0.00894,0.37,0.529,155.012,trap,,,,,,,,
0.591,0.913,7,-3.974,1,0.0668,0.00649,0.000207,0.37,0.361,145.034,trap,,,,,,,,
0.502,0.981,1,-1.569,1,0.0613,0.00169,0.5,0.154,0.213,150.018,trap,,,,,,,,
0.413,0.978,10,-2.323,1,0.265,0.000975,0.71,0.484,0.286,150.133,trap,,,,,,,,
0.594,0.881,1,-3.391,1,0.191,0.00322,0.00438,0.108,0.156,150.098,trap,,,,,,,,
0.61,0.987,4,-1.709,0,0.402,0.0111,0.512,0.17,0.318,150.029,trap,,,,,,,,
0.527,0.951,9,-2.146,0,0.439,0.16,0,0.167,0.532,149.825,trap,,,,,,,,
0.481,0.987,1,-0.979,1,0.325,0.00638,0.333,0.315,0.326,149.935,trap,,,,,,,,
0.358,0.976,11,-1.174,0,0.417,0.00207,0.0209,0.202,0.178,147.08,trap,,,,,,,,
0.42,0.986,5,-1.915,0,0.134,0.06,0.869,0.134,0.179,149.928,trap,,,,,,,,
0.61,0.963,11,-3.036,0,0.244,0.00229,0.00542,0.116,0.0849,145.035,trap,,,,,,,,
0.709,0.952,7,-3.673,1,0.231,0.00107,0.15,0.302,0.367,150.006,trap,,,,,,,,
0.588,0.936,9,-3.341,0,0.167,0.0799,0.12,0.0977,0.523,150.054,trap,,,,,,,,
0.496,0.939,5,-3.44,0,0.434,0.314,0.0129,0.107,0.084,149.905,trap,,,,,,,,
0.476,0.998,0,-2.194,1,0.556,0.00768,0.00251,0.326,0.066,150.226,trap,,,,,,,,
0.585,0.979,1,-1.519,1,0.32,0.00055,0.000336,0.66,0.175,150.019,trap,,,,,,,,
0.521,0.997,9,0.116,1,0.198,0.000342,0.0348,0.333,0.306,150.024,trap,,,,,,,,
0.748,0.803,11,-5.574,0,0.0798,0.0255,0.839,0.127,0.0562,144.96,trap,,,,,,,,
0.749,0.931,4,-1.045,0,0.289,0.00261,0.00037,0.119,0.433,145.007,trap,,,,,,,,
0.793,0.894,1,-2.736,1,0.222,0.00845,0.047,0.106,0.474,145.014,trap,,,,,,,,
0.61,0.815,8,-1.24,1,0.478,0.0179,0.826,0.0927,0.297,145.218,trap,,,,,,,,
0.518,0.99,8,-1.734,1,0.107,0.0167,0.762,0.643,0.429,150.022,trap,,,,,,,,
0.65,0.957,11,-0.28,0,0.51,0.00764,0.00091,0.609,0.365,144.978,trap,,,,,,,,
0.556,0.937,8,-1.825,0,0.392,0.0426,0.293,0.521,0.523,139.38,trap,,,,,,,,
0.5,0.855,8,-2.025,1,0.0382,0.0253,0.769,0.406,0.0638,150.14,trap,,,,,,,,
0.511,0.939,0,-3.161,0,0.0401,0.00123,0.359,0.253,0.405,159.985,trap,,,,,,,,
0.635,0.671,11,-6.521,1,0.0615,0.000414,0.318,0.0424,0.184,140.046,trap,,,,,,,,
0.654,0.954,6,-3.511,0,0.0485,0.00923,0.0278,0.892,0.319,145.054,trap,,,,,,,,
0.696,0.795,2,-3.642,1,0.104,0.0108,0.0129,0.374,0.288,150.024,trap,,,,,,,,
0.587,0.819,8,-4.772,1,0.047,0.000859,0.834,0.266,0.322,149.938,trap,,,,,,,,
0.732,0.943,4,-5.043,1,0.0689,0.00305,0.589,0.732,0.0335,139.896,trap,,,,,,,,
0.536,0.954,8,-2.043,1,0.0627,9.17E-05,0.939,0.897,0.219,150.088,trap,,,,,,,,
0.638,0.977,6,-0.546,1,0.25,0.00398,0.00181,0.899,0.276,144.906,trap,,,,,,,,
0.617,0.968,9,-3.284,1,0.137,0.00155,0.00417,0.156,0.293,150.01,trap,,,,,,,,
0.654,0.912,11,-3.175,1,0.345,0.112,0,0.148,0.226,150.138,trap,,,,,,,,
0.572,0.876,9,-3.747,0,0.0453,2.34E-05,0.177,0.122,0.0644,144.973,trap,,,,,,,,
0.606,0.905,10,-2.714,0,0.0482,0.00285,0.752,0.369,0.0435,150.004,trap,,,,,,,,
0.648,0.976,4,-1.208,0,0.209,0.00673,0.00161,0.084,0.328,149.798,trap,,,,,,,,
0.451,0.956,1,-3.182,1,0.355,0.00201,0.00195,0.531,0.241,149.958,trap,,,,,,,,
0.425,0.886,9,-4.682,1,0.274,0.00252,0.656,0.311,0.077,150.216,trap,,,,,,,,
0.665,0.94,9,-1.037,1,0.307,0.0126,0.341,0.129,0.528,149.976,trap,,,,,,,,
0.645,0.935,11,-2.315,1,0.189,0.00721,0.0514,0.227,0.355,149.966,trap,,,,,,,,
0.744,0.827,1,-1.01,1,0.28,0.00384,0.00138,0.119,0.537,145.1,trap,,,,,,,,
0.856,0.947,1,-3.178,0,0.375,0.0632,0.0573,0.435,0.166,145.093,trap,,,,,,,,
0.595,0.843,4,-2.221,0,0.0989,0.0366,1.39E-05,0.0869,0.147,150.116,trap,,,,,,,,
0.629,0.962,1,-2.917,1,0.391,0.018,9.99E-05,0.702,0.256,149.928,trap,,,,,,,,
0.669,0.976,5,-1.775,0,0.0484,0.0587,0.841,0.273,0.329,150.002,trap,,,,,,,,
0.438,0.678,9,-3.525,1,0.0507,0.00232,0.7,0.123,0.0684,150.084,trap,,,,,,,,
0.467,0.989,5,0.229,1,0.515,0.0499,0.00567,0.0799,0.245,147.926,trap,,,,,,,,
0.743,0.861,8,-2.175,1,0.0982,0.00105,0.00214,0.155,0.41,145.044,trap,,,,,,,,
0.465,0.922,2,-0.329,1,0.0766,0.00028,1.59E-05,0.34,0.162,149.909,trap,,,,,,,,
0.697,0.93,1,-2.465,1,0.241,0.000344,0.0488,0.117,0.355,140.06,trap,,,,,,,,
0.612,0.889,9,-4.658,1,0.0519,0.00405,0.488,0.11,0.0383,144.978,trap,,,,,,,,
0.599,0.935,1,-1.779,1,0.385,0.00689,0.0136,0.397,0.254,150.696,trap,,,,,,,,
0.492,0.983,1,-1.093,1,0.388,0.00114,0.841,0.407,0.195,149.538,trap,,,,,,,,
0.583,0.985,8,-1.039,0,0.28,0.00146,0.606,0.167,0.0399,148.595,trap,,,,,,,,
0.725,0.96,11,-4.211,0,0.145,0.00101,0.128,0.352,0.517,138.027,trap,,,,,,,,
0.797,0.779,0,-2.939,0,0.0971,0.00258,0.836,0.062,0.0373,140.026,trap,,,,,,,,
0.757,0.717,11,-3.605,0,0.209,0.00308,0.0029,0.227,0.0951,147.105,trap,,,,,,,,
0.633,0.853,5,-4.589,0,0.245,0.156,0.00012,0.108,0.361,139.987,trap,,,,,,,,
0.533,0.974,11,-2.252,0,0.0552,0.000276,0.277,0.645,0.367,150.048,trap,,,,,,,,
0.523,0.831,1,-4.226,1,0.224,0.0397,4.57E-06,0.0804,0.278,149.965,trap,,,,,,,,
0.724,0.765,1,-3.157,1,0.195,0.0111,0.000586,0.586,0.326,149.946,trap,,,,,,,,
0.844,0.762,1,-1.154,1,0.109,0.0181,7.59E-05,0.171,0.102,144.996,trap,,,,,,,,
0.741,0.936,7,-0.902,0,0.0531,0.00109,0.000549,0.0775,0.501,150.024,trap,,,,,,,,
0.31,0.942,3,-1.157,0,0.112,0.0149,0.0109,0.123,0.0815,144.954,trap,,,,,,,,
0.734,0.907,2,-2.327,1,0.303,0.0967,2.55E-06,0.605,0.487,144.99,trap,,,,,,,,
0.808,0.945,5,-2.594,0,0.0608,0.0119,0.000708,0.261,0.765,144.975,trap,,,,,,,,
0.625,0.833,5,-3.342,1,0.297,0.00178,0,0.361,0.584,145.038,trap,,,,,,,,
0.532,0.949,0,-3.902,1,0.0559,0.00168,0.923,0.309,0.616,149.962,trap,,,,,,,,
0.647,0.899,5,-4.025,1,0.0482,0.00404,0.254,0.301,0.392,145.06,trap,,,,,,,,
0.514,0.922,7,-2.442,0,0.197,0.0299,0.0146,0.117,0.201,149.924,trap,,,,,,,,
0.701,0.939,1,-1.743,1,0.478,0.0191,0.0143,0.353,0.165,150.07,trap,,,,,,,,
0.72,0.985,1,-0.745,0,0.5,0.0956,0.0143,0.435,0.0356,150.028,trap,,,,,,,,
0.507,0.968,11,-3.328,0,0.112,0.00182,0.408,0.158,0.465,149.945,trap,,,,,,,,
0.71,0.884,1,-1.258,1,0.347,0.0705,0,0.0765,0.583,149.995,trap,,,,,,,,
0.41,0.985,2,-1.537,1,0.506,0.0161,0.000238,0.422,0.171,144.962,trap,,,,,,,,
0.703,0.859,1,-2.965,0,0.135,0.0948,0.00393,0.362,0.503,150.016,trap,,,,,,,,
0.629,0.977,6,-1.709,1,0.398,0.0257,0.0119,0.112,0.256,149.86,trap,,,,,,,,
0.603,0.518,6,-8.083,1,0.488,0.00431,0.00179,0.127,0.186,150.008,trap,,,,,,,,
0.611,0.886,1,-2.799,1,0.0703,6.09E-05,0.832,0.365,0.0786,150.092,trap,,,,,,,,
0.523,0.962,6,-3.108,0,0.0492,0.00202,0.554,0.101,0.151,155.016,trap,,,,,,,,
0.767,0.966,1,-0.577,0,0.246,0.0159,0.0601,0.377,0.349,150.049,trap,,,,,,,,
0.485,0.894,3,-2.343,0,0.0996,0.00641,0.000732,0.104,0.242,150.024,trap,,,,,,,,
0.766,0.95,5,-1.701,0,0.126,0.0105,0.708,0.769,0.48,154.033,trap,,,,,,,,
0.534,0.915,5,-2.314,0,0.165,0.0129,0.0678,0.14,0.0868,150.13,trap,,,,,,,,
0.576,0.927,10,-2.152,0,0.184,0.0013,0.554,0.396,0.596,145.055,trap,,,,,,,,
0.563,0.993,10,0.005,0,0.381,0.0218,0.00243,0.04,0.304,149.915,trap,,,,,,,,
0.528,0.955,2,-2.791,1,0.104,0.00146,0.289,0.107,0.277,150.043,trap,,,,,,,,
0.714,0.947,1,-2.052,1,0.156,0.0011,3.29E-05,0.312,0.635,150.03,trap,,,,,,,,
0.607,0.966,7,-1.106,0,0.318,0.0521,0.0002,0.308,0.329,160.081,trap,,,,,,,,
0.579,0.979,4,-3.07,1,0.31,0.000679,0.0239,0.183,0.0681,149.938,trap,,,,,,,,
0.737,0.883,2,-2.845,1,0.173,0.018,0.0357,0.496,0.375,150.012,trap,,,,,,,,
0.627,0.99,11,-3.068,0,0.0842,5.96E-05,0.126,0.462,0.756,149.951,trap,,,,,,,,
0.555,0.987,1,-1.957,1,0.0847,0.0167,0.614,0.125,0.402,149.979,trap,,,,,,,,
0.648,0.968,11,-6.157,0,0.0965,0.000453,0.759,0.687,0.0906,140.016,trap,,,,,,,,
0.321,0.821,4,-5.451,0,0.0543,0.00113,0.564,0.111,0.114,139.931,trap,,,,,,,,
0.629,0.977,6,-1.709,1,0.398,0.0257,0.0119,0.112,0.256,149.86,trap,,,,,,,,
0.607,0.953,5,-3.902,0,0.0617,0.00146,0.607,0.189,0.623,150.056,trap,,,,,,,,
0.627,0.996,1,0.42,1,0.373,0.0463,0.0419,0.17,0.217,149.962,trap,,,,,,,,
0.483,0.979,1,-0.308,1,0.513,0.000171,0.185,0.172,0.224,149.987,trap,,,,,,,,
0.429,0.943,5,-5.262,0,0.59,0.00515,0.0107,0.0855,0.0784,151.21,trap,,,,,,,,
0.438,0.969,8,0.251,1,0.276,0.00039,0.213,0.147,0.205,150.088,trap,,,,,,,,
0.475,0.773,1,-5.093,1,0.0484,0.00192,1.26E-05,0.443,0.217,150.09,trap,,,,,,,,
0.677,0.992,7,-2.614,0,0.246,0.0734,0.243,0.223,0.343,150.006,trap,,,,,,,,
0.515,0.9,11,-3.744,0,0.0632,0.000148,0.18,0.468,0.196,150.078,trap,,,,,,,,
0.553,0.95,2,-1.188,1,0.482,0.0171,2.91E-05,0.858,0.416,143.586,trap,,,,,,,,
0.432,0.911,2,-2.259,0,0.0715,0.000534,0.639,0.127,0.0309,149.913,trap,,,,,,,,
0.613,0.841,4,-5.668,1,0.256,0.00586,0.000107,0.282,0.556,152.944,trap,,,,,,,,
0.575,0.961,1,-1.888,0,0.176,0.00897,0.127,0.215,0.0386,149.988,trap,,,,,,,,
0.644,0.757,11,-4.8,0,0.268,0.000466,0.0886,0.624,0.301,150.282,trap,,,,,,,,
0.45,0.756,1,-6.307,0,0.0389,0.108,0.0205,0.0762,0.268,135.102,trap,,,,,,,,
0.497,0.99,4,0.594,0,0.374,0.0147,0,0.326,0.165,145.045,trap,,,,,,,,
0.466,0.977,4,-1.977,0,0.243,0.015,0.00131,0.122,0.159,150.069,trap,,,,,,,,
0.621,0.972,6,-2.024,0,0.107,0.000202,0.00182,0.277,0.321,144.965,trap,,,,,,,,
0.68,0.918,1,-5.296,1,0.11,0.00259,0.009,0.111,0.397,149.987,trap,,,,,,,,
0.517,0.855,10,-5.919,0,0.0475,0.00184,0.565,0.106,0.363,140.094,trap,,,,,,,,
0.791,0.86,2,-3.251,1,0.301,0.00461,0.0627,0.289,0.263,144.982,trap,,,,,,,,
0.541,0.941,1,-1.428,0,0.0674,0.000828,0.000372,0.193,0.102,150.198,trap,,,,,,,,
0.675,0.827,8,-4.292,0,0.0363,0.00138,0.865,0.68,0.0402,139.928,trap,,,,,,,,
0.368,0.939,1,-2.66,1,0.0503,0.000535,0.594,0.0726,0.0573,149.866,trap,,,,,,,,
0.593,0.96,1,-3.401,1,0.473,0.0031,0.489,0.882,0.516,150.156,trap,,,,,,,,
0.696,0.698,1,-3.872,0,0.3,0.08,0.148,0.124,0.337,150.016,trap,,,,,,,,
0.529,0.975,1,-2.515,0,0.165,0.000385,2.58E-05,0.425,0.255,149.164,trap,,,,,,,,
0.497,0.986,11,-1.419,0,0.353,0.023,6.03E-06,0.819,0.0943,150.025,trap,,,,,,,,
0.602,0.968,7,-1.017,1,0.0849,0.000463,0.627,0.465,0.309,140.004,trap,,,,,,,,
0.37,0.958,9,-2.914,1,0.0666,0.00169,0.253,0.0864,0.0569,144.268,trap,,,,,,,,
0.804,0.893,0,-5.685,1,0.198,0.0212,0.724,0.16,0.417,144.963,trap,,,,,,,,
0.704,0.943,9,-0.63,1,0.368,0.0795,0.0907,0.103,0.163,150.054,trap,,,,,,,,
0.621,0.94,5,-0.334,0,0.186,0.000206,0.837,0.201,0.228,144.968,trap,,,,,,,,
0.683,0.929,8,-3.708,1,0.0746,0.00564,0.213,0.105,0.254,149.966,trap,,,,,,,,
0.673,0.816,1,-3.519,1,0.375,0.000119,0.00229,0.116,0.213,145.32,trap,,,,,,,,
0.626,0.957,11,-1.747,1,0.126,0.014,0.455,0.0863,0.201,150.016,trap,,,,,,,,
0.565,0.944,9,-2.987,1,0.0567,0.0151,0.112,0.132,0.244,147.974,trap,,,,,,,,
0.67,0.967,1,-1.303,1,0.188,0.00023,0.164,0.0746,0.299,145.102,trap,,,,,,,,
0.735,0.931,1,-5.185,1,0.4,0.127,0.00323,0.162,0.725,154.931,trap,,,,,,,,
0.554,0.965,9,-4.635,1,0.0759,0.000568,0.608,0.0556,0.34,144.922,trap,,,,,,,,
0.71,0.97,11,-2.958,0,0.0601,0.00731,0.0147,0.0841,0.496,149.997,trap,,,,,,,,
0.571,0.996,6,-1.213,1,0.366,0.000439,0.283,0.124,0.189,145.081,trap,,,,,,,,
0.636,0.965,0,-0.322,1,0.291,0.000159,0.478,0.109,0.046,150.02,trap,,,,,,,,
0.72,0.942,10,0.388,0,0.129,0.0255,0.784,0.331,0.56,150.018,trap,,,,,,,,
0.644,0.743,1,-8.899,1,0.109,0.0746,0.00159,0.121,0.493,160.043,trap,,,,,,,,
0.566,0.921,2,-3.969,1,0.0659,0.000295,2.49E-06,0.254,0.324,149.973,trap,,,,,,,,
0.572,0.924,6,-3.639,0,0.197,0.00836,0.0199,0.0961,0.214,154.008,trap,,,,,,,,
0.534,0.904,1,-2.328,1,0.253,0.0143,0.00187,0.0706,0.283,150.006,trap,,,,,,,,
0.585,0.923,9,-0.225,1,0.415,0.00719,8.60E-05,0.291,0.369,139.797,trap,,,,,,,,
0.723,0.964,1,-4.646,1,0.0454,0.00609,0.619,0.198,0.379,140.064,trap,,,,,,,,
0.546,0.972,2,-2.77,1,0.0939,0.000303,0.854,0.109,0.293,150.013,trap,,,,,,,,
0.507,0.942,5,-3.131,0,0.246,0.000665,0.496,0.261,0.366,149.874,trap,,,,,,,,
0.76,0.919,9,-3.629,1,0.254,0.00276,0.00849,0.124,0.407,150.018,trap,,,,,,,,
0.85,0.941,2,-2.752,1,0.0486,0.0361,0.265,0.169,0.141,140.051,trap,,,,,,,,
0.577,0.768,10,-4.243,0,0.0421,0.0129,0.00268,0.132,0.0655,144.976,trap,,,,,,,,
0.691,0.945,10,-3.246,0,0.0537,0.00162,0.65,0.103,0.193,145.043,trap,,,,,,,,
0.558,0.964,4,-3.277,1,0.164,0.0042,0.0334,0.131,0.229,150.06,trap,,,,,,,,
0.526,0.994,7,-0.061,0,0.168,0.00673,0.000523,0.301,0.401,150.106,trap,,,,,,,,
0.544,0.825,11,-3.888,0,0.0439,0.00329,0.247,0.235,0.393,140.119,trap,,,,,,,,
0.413,0.879,11,-4.582,0,0.205,0.000239,0.0352,0.329,0.186,158.894,trap,,,,,,,,
0.74,0.99,9,-1.327,1,0.136,0.022,0.523,0.0768,0.213,150.141,trap,,,,,,,,
0.618,0.956,5,-3.876,0,0.0799,0.00113,0.285,0.292,0.493,149.93,trap,,,,,,,,
0.671,0.96,8,-1.372,1,0.114,0.00418,0.123,0.202,0.108,149.943,trap,,,,,,,,
0.744,0.801,8,-5.161,1,0.0841,0.0147,0.0227,0.118,0.198,140.07,trap,,,,,,,,
0.561,0.934,4,-3.277,0,0.131,0.043,0.381,0.21,0.313,150.052,trap,,,,,,,,
0.687,0.817,6,-3.327,0,0.633,0.0113,5.19E-05,0.282,0.266,144.948,trap,,,,,,,,
0.648,0.976,4,-1.208,0,0.209,0.00673,0.00161,0.084,0.328,149.798,trap,,,,,,,,
0.699,0.945,1,-0.942,1,0.306,0.0289,0,0.362,0.861,149.95,trap,,,,,,,,
0.416,0.925,9,-0.438,1,0.166,0.00299,0.0118,0.302,0.47,150.067,trap,,,,,,,,
0.6,0.951,5,-2.304,0,0.0734,0.0005,0.486,0.0792,0.456,150.012,trap,,,,,,,,
0.553,0.883,11,-4.621,0,0.0582,0.00179,0.0556,0.215,0.417,140.031,trap,,,,,,,,
0.635,0.983,6,-3.807,0,0.174,0.00901,0.00799,0.0683,0.434,145.085,trap,,,,,,,,
0.413,0.879,11,-4.582,0,0.205,0.000239,0.0352,0.329,0.186,158.894,trap,,,,,,,,
0.612,0.846,1,-2.743,1,0.0322,0.000429,0.273,0.307,0.479,155.038,trap,,,,,,,,
0.537,0.869,1,-4.134,1,0.628,0.00211,0.00599,0.155,0.177,144.733,trap,,,,,,,,
0.777,0.951,6,-2.059,1,0.36,0.0141,0.112,0.77,0.305,149.858,trap,,,,,,,,
0.619,0.986,1,-1.455,1,0.323,0.00529,0.0421,0.583,0.44,150.049,trap,,,,,,,,
0.497,0.93,1,-6.086,1,0.0635,6.93E-05,0.169,0.0596,0.0796,140.191,trap,,,,,,,,
0.506,0.993,7,1.313,1,0.197,0.0472,0.767,0.398,0.0772,139.923,trap,,,,,,,,
0.694,0.769,11,-3.813,0,0.199,0.000314,0.00345,0.11,0.18,137.948,trap,,,,,,,,
0.835,0.939,11,0.107,1,0.438,0.0117,0.000753,0.318,0.406,145.027,trap,,,,,,,,
0.633,0.992,6,-1.524,1,0.349,0.00139,0.000398,0.396,0.386,150.164,trap,,,,,,,,
0.596,0.978,6,-1.189,1,0.0943,0.000382,0.769,0.262,0.406,149.976,trap,,,,,,,,
0.451,0.956,1,-3.182,1,0.355,0.00201,0.00195,0.531,0.241,149.958,trap,,,,,,,,
0.381,0.668,1,-4.328,0,0.0326,0.00457,0,0.0877,0.104,150.008,trap,,,,,,,,
0.622,0.931,10,0.503,1,0.0671,0.00258,0.000901,0.32,0.24,150.062,trap,,,,,,,,
0.727,0.998,6,-1.296,1,0.303,0.00796,0.000306,0.302,0.408,144.938,trap,,,,,,,,
0.809,0.878,2,-4.619,1,0.302,0.0939,0.00774,0.678,0.467,146.932,trap,,,,,,,,
0.623,0.973,4,-1.891,0,0.236,0.0146,0.000189,0.133,0.124,150.047,trap,,,,,,,,
0.823,0.723,0,-7.54,1,0.499,0.0509,0.00171,0.119,0.358,140.07,trap,,,,,,,,
0.629,0.966,1,-1.275,1,0.287,0.00135,0.306,0.0697,0.147,150.004,trap,,,,,,,,
0.495,0.977,1,-0.586,1,0.0482,3.41E-05,0.889,0.361,0.37,144.985,trap,,,,,,,,
0.614,0.949,1,-2.332,1,0.36,0.099,1.22E-06,0.297,0.259,150.06,trap,,,,,,,,
0.67,0.943,1,-1.237,1,0.253,0.0213,0.00163,0.211,0.335,140.095,trap,,,,,,,,
0.476,0.982,10,-1.841,0,0.407,0.112,0.000119,0.408,0.453,149.965,trap,,,,,,,,
0.689,0.982,1,-2.221,1,0.712,0.0301,0.000241,0.0822,0.302,149.951,trap,,,,,,,,
0.571,0.923,1,-2.597,1,0.0658,0.000516,0.215,0.143,0.465,150.22,trap,,,,,,,,
0.699,0.769,1,-2.859,1,0.106,0.00836,0.0502,0.254,0.336,149.922,trap,,,,,,,,
0.564,0.53,7,-12.9,1,0.0344,0.00191,0.81,0.353,0.0636,160.101,trap,,,,,,,,
0.669,0.975,1,-1.328,1,0.0672,0.00095,0.334,0.1,0.0789,150.036,trap,,,,,,,,
0.869,0.522,8,-7.578,0,0.508,0.000555,0.936,0.192,0.189,140.028,trap,,,,,,,,
0.692,0.782,5,-3.778,0,0.0518,2.46E-05,8.52E-05,0.0306,0.251,140.144,trap,,,,,,,,
0.695,0.903,11,-7.14,1,0.0524,0.00292,0.714,0.144,0.181,150.07,trap,,,,,,,,
0.543,0.95,6,-3.884,1,0.398,0.00172,0.0282,0.113,0.352,150.093,trap,,,,,,,,
0.884,0.685,9,-3.781,1,0.462,0.028,0.222,0.301,0.521,140.004,trap,,,,,,,,
0.525,0.968,1,-1.284,1,0.275,0.0138,0.0121,0.489,0.134,149.078,trap,,,,,,,,
0.367,0.992,10,-2.68,0,0.53,0.000633,0.849,0.358,0.188,149.987,trap,,,,,,,,
0.556,0.869,1,-3.813,1,0.269,0.0123,0.0485,0.342,0.132,150.276,trap,,,,,,,,
0.73,0.993,5,-0.356,0,0.393,0.0874,0.000312,0.168,0.356,150.019,trap,,,,,,,,
0.594,0.921,6,-2.449,1,0.407,0.0028,0.0667,0.598,0.399,150.068,trap,,,,,,,,
0.486,0.942,1,-1.644,1,0.204,0.0016,0.0052,0.256,0.284,150.752,trap,,,,,,,,
0.624,0.976,1,-1.548,1,0.13,0.000584,0.103,0.065,0.211,149.958,trap,,,,,,,,
0.749,0.746,0,-2.045,1,0.207,0.0101,0.0751,0.322,0.306,148.931,trap,,,,,,,,
0.585,0.989,1,-2.175,1,0.314,0.0103,0.00273,0.362,0.28,145.043,trap,,,,,,,,
0.58,0.977,3,-2.566,1,0.22,0.0267,0.00275,0.119,0.227,150.106,trap,,,,,,,,
0.695,0.957,4,-5.473,1,0.196,0.00831,0.00204,0.86,0.467,149.942,trap,,,,,,,,
0.604,0.986,7,-0.384,1,0.365,0.0453,0.064,0.37,0.227,150.112,trap,,,,,,,,
0.506,0.887,8,-1.587,0,0.0686,0.000287,0.15,0.325,0.225,144.906,trap,,,,,,,,
0.68,0.983,2,-1.092,1,0.186,0.0117,0.0429,0.108,0.609,144.977,trap,,,,,,,,
0.664,0.86,10,-3.514,0,0.438,0.0435,0.00018,0.0439,0.591,149.943,trap,,,,,,,,
0.757,0.893,2,-8.634,0,0.171,0.0159,0.88,0.225,0.713,150.001,trap,,,,,,,,
0.464,0.973,10,-0.629,1,0.447,0.00236,0.00291,0.364,0.579,149.945,trap,,,,,,,,
0.797,0.861,11,-4.415,1,0.293,0.0375,4.57E-05,0.323,0.322,139.858,trap,,,,,,,,
0.812,0.624,11,-2.679,0,0.273,0.00569,0,0.206,0.0576,145.038,trap,,,,,,,,
0.656,0.939,6,-1.929,1,0.0926,0.0201,4.28E-06,0.333,0.292,145.14,trap,,,,,,,,
0.772,0.594,2,-8.501,1,0.196,0.000602,0.257,0.342,0.395,139.912,trap,,,,,,,,
0.69,0.947,1,-5.212,1,0.0424,0.00076,0.645,0.247,0.149,135.989,trap,,,,,,,,
0.779,0.81,1,-4.133,1,0.175,0.00088,0.587,0.0728,0.039,139.991,trap,,,,,,,,
0.774,0.855,5,-4.788,0,0.345,0.232,0.0233,0.105,0.0772,159.892,trap,,,,,,,,
0.828,0.949,11,-0.422,1,0.348,0.000126,0.0713,0.831,0.3,145.048,trap,,,,,,,,
0.758,0.874,1,-0.137,0,0.335,0.0463,0,0.161,0.557,140.109,trap,,,,,,,,
0.615,0.977,5,-2.162,0,0.316,0.00111,0.801,0.421,0.264,150.123,trap,,,,,,,,
0.499,0.977,9,-1.023,1,0.652,0.00926,0.000142,0.659,0.238,149.49,trap,,,,,,,,
0.649,0.988,10,-2.073,0,0.292,0.0761,0.0377,0.35,0.397,150.007,trap,,,,,,,,
0.625,0.826,1,-5.71,1,0.65,0.0352,0.0268,0.0945,0.345,153.962,trap,,,,,,,,
0.545,0.921,1,-3.881,1,0.126,0.000217,0.0277,0.164,0.146,149.998,trap,,,,,,,,
0.642,0.979,1,-3.309,1,0.124,0.00173,0.000731,0.412,0.569,150.049,trap,,,,,,,,
0.633,0.996,1,-1.974,1,0.189,0.00264,0.109,0.92,0.0701,150.003,trap,,,,,,,,
